;nivel;ITTER107;Territory;Indicators;Type of accommodation;TIME;Value
162407;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-2;8842.0
162408;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-3;26201.0
162409;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-4;47974.0
162410;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-5;70063.0
162411;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-6;57842.0
162412;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-7;56602.0
162413;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-8;50787.0
162414;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-9;72960.0
162415;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-10;57228.0
162416;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-11;14522.0
162417;2;ITG13;Messina;arrivals;total collective accommodation establishments;2009-12;6993.0
162419;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-1;3789.0
162420;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-2;5441.0
162421;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-3;18407.0
162422;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-4;36703.0
162423;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-5;60987.0
162424;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-6;52262.0
162425;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-7;50549.0
162426;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-8;43617.0
162427;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-9;63191.0
162428;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-10;44500.0
162429;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-11;9222.0
162430;2;ITG13;Messina;arrivals;total collective accommodation establishments;2010-12;4749.0
162432;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-1;6032.0
162433;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-2;6271.0
162434;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-3;17403.0
162435;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-4;50999.0
162436;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-5;68617.0
162437;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-6;59595.0
162438;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-7;58841.0
162439;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-8;46834.0
162440;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-9;72348.0
162441;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-10;53448.0
162442;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-11;10427.0
162443;2;ITG13;Messina;arrivals;total collective accommodation establishments;2011-12;5024.0
162445;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-1;4369.0
162446;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-2;5941.0
162447;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-3;18379.0
162448;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-4;53803.0
162449;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-5;65970.0
162450;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-6;64630.0
162451;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-7;62030.0
162452;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-8;50095.0
162453;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-9;73753.0
162454;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-10;53574.0
162455;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-11;8076.0
162456;2;ITG13;Messina;arrivals;total collective accommodation establishments;2012-12;4150.0
162458;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-1;4375.0
162459;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-2;6487.0
162460;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-3;23133.0
162461;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-4;47946.0
162462;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-5;76469.0
162463;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-6;68431.0
162464;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-7;71101.0
162465;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-8;59078.0
162466;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-9;84849.0
162467;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-10;57490.0
162468;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-11;9662.0
162469;2;ITG13;Messina;arrivals;total collective accommodation establishments;2013-12;5469.0
162471;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-1;4173.0
162472;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-2;5204.0
162473;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-3;16264.0
162474;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-4;52563.0
162475;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-5;78823.0
162476;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-6;72451.0
162477;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-7;73017.0
162478;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-8;64562.0
162479;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-9;90745.0
162480;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-10;60192.0
162481;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-11;10162.0
162482;2;ITG13;Messina;arrivals;total collective accommodation establishments;2014-12;5163.0
162484;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-1;3699.0
162485;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-2;4852.0
162486;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-3;14812.0
162487;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-4;45328.0
162488;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-5;74172.0
162489;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-6;70325.0
162490;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-7;72320.0
162491;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-8;62587.0
162492;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-9;87192.0
162493;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-10;57756.0
162494;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-11;10071.0
162495;2;ITG13;Messina;arrivals;total collective accommodation establishments;2015-12;5729.0
162497;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-1;4997.0
162498;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-2;7225.0
162499;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-3;19811.0
162500;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-4;45117.0
162501;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-5;71961.0
162502;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-6;67583.0
162503;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-7;70824.0
162504;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-8;57458.0
162505;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-9;81594.0
162506;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-10;61812.0
162507;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-11;11485.0
162508;2;ITG13;Messina;arrivals;total collective accommodation establishments;2016-12;6245.0
162510;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-1;5230.0
162511;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-2;6736.0
162512;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-3;17441.0
162513;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-4;55612.0
162514;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-5;65466.0
162515;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-6;76883.0
162516;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-7;79365.0
162517;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-8;65245.0
162518;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-9;89009.0
162519;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-10;66819.0
162520;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-11;11372.0
162521;2;ITG13;Messina;arrivals;total collective accommodation establishments;2017-12;5705.0
162523;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-1;5596.0
162524;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-2;6839.0
162525;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-3;24220.0
162526;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-4;55715.0
162527;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-5;85607.0
162528;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-6;79916.0
162529;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-7;81836.0
162530;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-8;65319.0
162531;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-9;94478.0
162532;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-10;69398.0
162533;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-11;11284.0
162534;2;ITG13;Messina;arrivals;total collective accommodation establishments;2018-12;5935.0
162536;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-1;4983.0
162537;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-2;6419.0
162538;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-3;19038.0
162539;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-4;57903.0
162540;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-5;79277.0
162541;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-6;82670.0
162542;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-7;82094.0
162543;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-8;70562.0
162544;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-9;95734.0
162545;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-10;73847.0
162546;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-11;13148.0
162547;2;ITG13;Messina;arrivals;total collective accommodation establishments;2019-12;7334.0
162549;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-1;7074.0
162550;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-2;8342.0
162551;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-3;2252.0
162552;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-4;8.0
162553;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-5;61.0
162554;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-6;1116.0
162555;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-7;14000.0
162556;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-8;22069.0
162557;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-9;27520.0
162558;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-10;17092.0
162559;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-11;491.0
162560;2;ITG13;Messina;arrivals;total collective accommodation establishments;2020-12;234.0
162562;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-1;131.0
162563;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-2;227.0
162564;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-3;368.0
162565;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-4;229.0
162566;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-5;2148.0
162567;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-6;12227.0
162568;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-7;38347.0
162569;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-8;39104.0
162570;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-9;47642.0
162571;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-10;37525.0
162572;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-11;7185.0
162573;2;ITG13;Messina;arrivals;total collective accommodation establishments;2021-12;3280.0
164324;0;IT;Italy;arrivals;total collective accommodation establishments;1990-1;69296.0
164325;0;IT;Italy;arrivals;total collective accommodation establishments;1990-2;78422.0
164326;0;IT;Italy;arrivals;total collective accommodation establishments;1990-3;99939.0
164327;0;IT;Italy;arrivals;total collective accommodation establishments;1990-4;230966.0
164328;0;IT;Italy;arrivals;total collective accommodation establishments;1990-5;202834.0
164329;0;IT;Italy;arrivals;total collective accommodation establishments;1990-6;555014.0
164330;0;IT;Italy;arrivals;total collective accommodation establishments;1990-7;1103782.0
